,time,cpu_instance,cpu_value,memory_instance,memory_value
2789,1598172600,10.11.0.155:9091,0.4304000000003211,10.11.0.155:9091,0.4809175082583307
2790,1598173200,10.11.0.155:9091,0.4151333333332059,10.11.0.155:9091,0.3920450304207146
2791,1598173800,10.11.0.155:9091,0.3546000000001915,10.11.0.155:9091,0.37052783647161514
2792,1598174400,10.11.0.155:9091,0.35206666666649655,10.11.0.155:9091,0.37241538383447315
2793,1598175000,10.11.0.155:9091,0.3621333333330777,10.11.0.155:9091,0.3704651338700543
2794,1598175600,10.11.0.155:9091,0.4372666666668407,10.11.0.155:9091,0.386924815599611
2795,1598176200,10.11.0.155:9091,0.382933333333593,10.11.0.155:9091,0.3747615061762063
2796,1598176800,10.11.0.155:9091,0.38133333333353225,10.11.0.155:9091,0.3758393937554181
2797,1598177400,10.11.0.155:9091,0.3599333333334539,10.11.0.155:9091,0.37678067923837244
2798,1598178000,10.11.0.155:9091,0.35306666666656417,10.11.0.155:9091,0.37785085340231284
2799,1598178600,10.11.0.155:9091,0.36120000000021873,10.11.0.155:9091,0.3780379659276054
2800,1598179200,10.11.0.155:9091,0.35879999999993295,10.11.0.155:9091,0.37800661462682494
2801,1598179800,10.11.0.155:9091,0.7521333333335991,10.11.0.155:9091,0.4943204381617986
2802,1598180400,10.11.0.155:9091,0.42179999999991724,10.11.0.155:9091,0.40080299141173414
2803,1598181000,10.11.0.155:9091,0.3964000000001582,10.11.0.155:9091,0.3910482581117758
2804,1598181600,10.11.0.155:9091,0.35106666666672864,10.11.0.155:9091,0.37090828201838677
2805,1598182200,10.11.0.155:9091,0.35833333333347583,10.11.0.155:9091,0.3703327617112038
2806,1598182800,10.11.0.155:9091,0.3674000000001266,10.11.0.155:9091,0.37316308747610083
2807,1598183400,10.11.0.155:9091,0.35973333333316077,10.11.0.155:9091,0.373019269604267
2808,1598184000,10.11.0.155:9091,0.3765333333333602,10.11.0.155:9091,0.37299961283631733
2809,1598184600,10.11.0.155:9091,0.3471999999999739,10.11.0.155:9091,0.3770409447988192
2810,1598185200,10.11.0.155:9091,0.35666666666648283,10.11.0.155:9091,0.3765649524306216
2811,1598185800,10.11.0.155:9091,0.35633333333356254,10.11.0.155:9091,0.37758461616552685
2812,1598186400,10.11.0.155:9091,0.36153333333335086,10.11.0.155:9091,0.377713504846513
2813,1598187000,10.11.0.155:9091,0.3854666666667848,10.11.0.155:9091,0.37809668741160674
2814,1598187600,10.11.0.155:9091,0.3761333333331392,10.11.0.155:9091,0.3818115677342365
2815,1598188200,10.11.0.155:9091,0.34513333333344937,10.11.0.155:9091,0.3702133281844213
2816,1598188800,10.11.0.155:9091,0.3479333333333973,10.11.0.155:9091,0.3684190882643621
2817,1598189400,10.11.0.155:9091,0.3511906349163673,10.11.0.155:9091,0.37019491551570904
2818,1598190000,10.11.0.155:9091,0.3582666666667319,10.11.0.155:9091,0.3718082634066622
2819,1598190600,10.11.0.155:9091,0.3667999999999667,10.11.0.155:9091,0.3716858440417101
2820,1598191200,10.11.0.155:9091,0.3517333333332675,10.11.0.155:9091,0.3733681150304108
2821,1598191800,10.11.0.155:9091,0.3407015345234674,10.11.0.155:9091,0.3783676522254945
2822,1598192400,10.11.0.155:9091,0.3497999999998101,10.11.0.155:9091,0.3773676452585387
2823,1598193000,10.11.0.155:9091,0.35633333333318995,10.11.0.155:9091,0.3778097981274814
2824,1598193600,10.11.0.155:9091,0.3541333333335781,10.11.0.155:9091,0.3772434841546545
2825,1598194200,10.11.0.155:9091,0.35466666666678215,10.11.0.155:9091,0.37957044736813295
2826,1598194800,10.11.0.155:9091,0.34846666666668247,10.11.0.155:9091,0.3794358358306552
2827,1598195400,10.11.0.155:9091,0.3470000000000174,10.11.0.155:9091,0.37009240173855407
2828,1598196000,10.11.0.155:9091,0.33873333333324435,10.11.0.155:9091,0.36910956334107325
2829,1598196600,10.11.0.155:9091,0.3357999999998752,10.11.0.155:9091,0.3711299805024767
2830,1598197200,10.11.0.155:9091,0.3508000000003966,10.11.0.155:9091,0.37298816712333405
2831,1598197800,10.11.0.155:9091,0.3529333333333263,10.11.0.155:9091,0.3707450561984508
2832,1598198400,10.11.0.155:9091,0.36259999999957576,10.11.0.155:9091,0.373168561512745
2833,1598199000,10.11.0.155:9091,0.3466000000000819,10.11.0.155:9091,0.3764049612687026
2834,1598199600,10.11.0.155:9091,0.32993333333354197,10.11.0.155:9091,0.3741578692262598
2835,1598200200,10.11.0.155:9091,0.3298666666664419,10.11.0.155:9091,0.37678889029333873
2836,1598200800,10.11.0.155:9091,0.34606666666698094,10.11.0.155:9091,0.37781751154275267
2837,1598201400,10.11.0.155:9091,0.3543999999997074,10.11.0.155:9091,0.3786114956760087
2838,1598202000,10.11.0.155:9091,0.36019999999989294,10.11.0.155:9091,0.3799237715515311
2839,1598202600,10.11.0.155:9091,0.3405333333331782,10.11.0.155:9091,0.37166768019284535
2840,1598203200,10.11.0.155:9091,0.3579333333334074,10.11.0.155:9091,0.3694745820573022
